division,division_id,group,group_id,field,field_id
Engineering,400000,Geomatic engineering,401300,Photogrammetry and remote sensing,401304
Engineering,400000,Geomatic engineering,401300,Satellite-based positioning,401305
Engineering,400000,Geomatic engineering,401300,Surveying (incl. hydrographic surveying),401306
Engineering,400000,Geomatic engineering,401300,Geomatic engineering not elsewhere classified,401399
Engineering,400000,Manufacturing engineering,401400,Additive manufacturing ,401401
Engineering,400000,Manufacturing engineering,401400,CAD/CAM systems,401402
Engineering,400000,Manufacturing engineering,401400,Flexible manufacturing systems ,401403
Engineering,400000,Manufacturing engineering,401400,Industrial engineering,401404
Engineering,400000,Manufacturing engineering,401400,Machine tools,401405
Engineering,400000,Manufacturing engineering,401400,Machining,401406
Engineering,400000,Manufacturing engineering,401400,Manufacturing management,401407
Engineering,400000,Manufacturing engineering,401400,Manufacturing processes and technologies (excl. textiles),401408
Engineering,400000,Manufacturing engineering,401400,Manufacturing safety and quality ,401409
Engineering,400000,Manufacturing engineering,401400,Microtechnology,401410
Engineering,400000,Manufacturing engineering,401400,"Packaging, storage and transportation (excl. food and agricultural products)",401411
Engineering,400000,Manufacturing engineering,401400,Precision engineering,401412
Engineering,400000,Manufacturing engineering,401400,Textile technology ,401413
Engineering,400000,Manufacturing engineering,401400,Manufacturing engineering not elsewhere classified,401499
Engineering,400000,Maritime engineering,401500,Marine engineering ,401501
Engineering,400000,Maritime engineering,401500,Naval architecture ,401502
Engineering,400000,Maritime engineering,401500,Ocean engineering,401503
Engineering,400000,Maritime engineering,401500,Ship and platform structures (incl. maritime hydrodynamics),401504
Engineering,400000,Maritime engineering,401500,Special vehicles ,401505
Engineering,400000,Maritime engineering,401500,Maritime engineering not elsewhere classified,401599
Engineering,400000,Materials engineering,401600,Ceramics ,401601
Engineering,400000,Materials engineering,401600,Composite and hybrid materials,401602
Engineering,400000,Materials engineering,401600,Compound semiconductors,401603
Engineering,400000,Materials engineering,401600,Elemental semiconductors,401604
Engineering,400000,Materials engineering,401600,Functional materials,401605
Engineering,400000,Materials engineering,401600,Glass,401606
Engineering,400000,Materials engineering,401600,Metals and alloy materials,401607
Engineering,400000,Materials engineering,401600,Organic semiconductors,401608
Engineering,400000,Materials engineering,401600,Polymers and plastics,401609
Engineering,400000,Materials engineering,401600,"Timber, pulp and paper",401610
Engineering,400000,Materials engineering,401600,Wearable materials,401611
Engineering,400000,Materials engineering,401600,Materials engineering not elsewhere classified ,401699
Engineering,400000,Mechanical engineering,401700,Acoustics and noise control (excl. architectural acoustics),401701
Engineering,400000,Mechanical engineering,401700,"Dynamics, vibration and vibration control",401702
Engineering,400000,Mechanical engineering,401700,"Energy generation, conversion and storage (excl. chemical and electrical)",401703
Engineering,400000,Mechanical engineering,401700,Mechanical engineering asset management,401704
Engineering,400000,Mechanical engineering,401700,Microelectromechanical systems (MEMS),401705
Engineering,400000,Mechanical engineering,401700,Numerical modelling and mechanical characterisation,401706
Engineering,400000,Mechanical engineering,401700,Solid mechanics,401707
Engineering,400000,Mechanical engineering,401700,Tribology,401708
Engineering,400000,Mechanical engineering,401700,Mechanical engineering not elsewhere classified,401799
Engineering,400000,Nanotechnology,401800,Micro- and nanosystems,401801
Engineering,400000,Nanotechnology,401800,Molecular and organic electronics,401802
Engineering,400000,Nanotechnology,401800,Nanoelectromechanical systems,401803
Engineering,400000,Nanotechnology,401800,Nanoelectronics,401804
Engineering,400000,Nanotechnology,401800,"Nanofabrication, growth and self assembly",401805
Engineering,400000,Nanotechnology,401800,Nanomanufacturing,401806
Engineering,400000,Nanotechnology,401800,Nanomaterials,401807
Engineering,400000,Nanotechnology,401800,Nanometrology,401808
Engineering,400000,Nanotechnology,401800,Nanophotonics,401809
Engineering,400000,Nanotechnology,401800,Nanoscale characterisation,401810
Engineering,400000,Nanotechnology,401800,Nanotechnology not elsewhere classified,401899
Engineering,400000,Resources engineering and extractive metallurgy,401900,Electrometallurgy,401901
Engineering,400000,Resources engineering and extractive metallurgy,401900,Geomechanics and resources geotechnical engineering ,401902
Engineering,400000,Resources engineering and extractive metallurgy,401900,Hydrometallurgy,401903
Engineering,400000,Resources engineering and extractive metallurgy,401900,Mineral processing/beneficiation,401904
Engineering,400000,Resources engineering and extractive metallurgy,401900,Mining engineering ,401905
Engineering,400000,Resources engineering and extractive metallurgy,401900,Nuclear engineering (incl. fuel enrichment and waste processing and storage),401906
Engineering,400000,Resources engineering and extractive metallurgy,401900,Petroleum and reservoir engineering,401907
Engineering,400000,Resources engineering and extractive metallurgy,401900,Pyrometallurgy,401908
Engineering,400000,Resources engineering and extractive metallurgy,401900,Resources engineering and extractive metallurgy not elsewhere classified,401999
Engineering,400000,Other engineering,409900,Agricultural engineering ,409901
Engineering,400000,Other engineering,409900,Engineering instrumentation ,409902
Engineering,400000,Other engineering,409900,Granular mechanics,409903
Engineering,400000,Other engineering,409900,Other engineering not elsewhere classified,409999
Environmental Sciences,410000,Climate change impacts and adaptation,410100,Carbon sequestration science,410101
Environmental Sciences,410000,Climate change impacts and adaptation,410100,Ecological impacts of climate change and ecological adaptation,410102
Environmental Sciences,410000,Climate change impacts and adaptation,410100,Human impacts of climate change and human adaptation,410103
Environmental Sciences,410000,Climate change impacts and adaptation,410100,Climate change impacts and adaptation not elsewhere classified,410199
Environmental Sciences,410000,Ecological applications,410200,Bioavailability and ecotoxicology,410201
